iso2,priority,region,role,grams,pi_ing,proposal_key,v7_status,requirement_code,requirement,product,brand,pack,ean,v7_market_evidence,v7_technical_fit,v7_deviation,v7_activation_condition,v7_message,final_pr_id,a04_evidence_class,a04_verification_class,a04_best_url
HU,★★★★,EU27,MILK,672,PI-ING-000236,MILK-GTIN-5998200460166,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Mizo UHT teljes tej 3,5% 1 l",Mizo,1 l karton UHT Q Pack z zamknięciem,5998200460166,"Karta Metro HU jest dokładnie dla Mizo UHT teljes tej 3,5% 1 l i jawnie wymienia GTIN/EAN 5998200460166. Evedd publikuje kod oraz tabelę 100 ml: 260 kJ/62 kcal, tłuszcz 3,5, nasycone 2,3, węglowodany/cukry 4,7, białko 3, sól 0,13. Papir-bolt potwierdza EAN oraz ten sam profil. CoopShop i Tesco HU potwierdzają sprzedaż lokalną; Tesco podaje dostawcę Sole-Mizo Zrt.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Historyczny SPAR 3,6% ze zmienioną kartą zastąpiony Mizo UHT 3,5% 1 l. UHT EAN 5998200460166 nie jest łączony z ESL EAN 5998200460173.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.papir-bolt.hu/Tej-MIZO-35-1L
HU,★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-8585002501837,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Meggle UHT habtejszín 30%,MEGGLE Slovakia,200 ml carton,8585002501837,"Tesco Hungary publikuje dokładne200ml, pełną tabelę100ml i skład; JSON-LD w HTML wiąże GTIN 08585002501837 z tytułem iSKU210504341. Produkt dostępny do koszyka.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Wybrano spójny profil aktualnej kartyTesco290kcal/P2.3; nie połączono z inną wersjąTEAM8 292kcal/P2.7 ze składnikiem mleko w proszku.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://bevasarlas.tesco.hu/shop/hu-HU/products/210504341
HU,★★★★,EU27,SMP,35,PI-ING-000270,SMP-GTIN-05997176735995,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Sovány tejpor porlasztva szárított,TUTTI,90 g,5997176735995,"PCX cytuje dane producenta/dystrybutora i pełne 7 wartości na 100 g produktu suchego; Alto podaje EAN 5997176735995 i 90 g; lista cen Auchan 11.06.2026 potwierdza kod, gramaturę i lokalny obrót.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.7,"błonnik: PI-ING-000270 (0 /100 g). Alto / Auchan lokalna oferta; PCX obecnie niedostępny, wykorzystany jako tabela produktu.","Wybrano publicznie udokumentowany wariant 90 g, nie 200 g z ODT. EAN 200 g 5997176720892 jest odrębnym wariantem. ODT pomija możliwość zanieczyszczenia krzyżowego. Wartość 0,14% odnosi się wyłącznie do napoju po rozcieńczeniu, nie proszku.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://alto.hu/tutti-sovany-tejpor-porlasztva-szaritott-90g
HU,★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-GTIN-08588006139983,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Dextróz - GymBeam, bez dodatków smakowych",GymBeam,1000 g,8588006139983,W składzie i tabeli substancji czynnych producent wprost wymienia krystaliczny monohydrat D-glukozy; 100 g monohydratu / 100 g produktu.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Jednoskładnikowy spożywczy proszek (sprzedawany jako suplement). Forma monohydratu potwierdzona; 91% to zaokrąglona deklaracja producenta, nie wynik oznaczenia czystości/wody. Do PI 90,9%/9,1% stosować jawnie założenie stechiometryczne. Uwaga dokumentacyjna: ogólny blok ostrzeżeń strony zawiera sformułowanie o substancjach słodzących; skład nadal wymienia wyłącznie monohydrat i tabela deklaruje 100 g monohydratu/100 g.",Wybrano udokumentowany monohydrat GymBeam zamiast niesprecyzowanego produktu z EAN 5997848513623 i tabletek Microse.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://gymbeam.hu/dextroz-gymbeam.html
HU,★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,IMPORT; SaporePuro manufacturer TDS revision 17/07/2026: sole ingredient E417; per 100 g nutrition and moisture on page 10; allergy information on pages 1–2 and 11–12. EU shipping coverage is explicit.,"Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; TDS reference moisture 7%, not a batch measurement. Storefront states <9.11%; source discrepancy retained. IMPORT from Italy to Hungary. Manufacturer lists the selected 50 g variant available. Shipping policy expressly covers the EU, with estimated delivery in 3–7 working days; final postcode and charges at checkout. Countries are covered as an EU bloc, not individually named.",Nutilis is a mixed thickener and is excluded. A Polish Allegro Rafex listing does not establish Hungarian delivery; selected product has an explicit EU shipping policy. Do not reuse user EAN8052744883445: unverified and different from secondary250g barcode lead. Do not confuse this E417 ingredient with SaporePuro Neutro stabilizer containing maltodextrin/tara/guar. Current TDS takes precedence over storefront moisture/viscosity values. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
VN,★★★★,ASEAN,MILK,672,PI-ING-000236,MILK-GTIN-8410285127347,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Président UHT Whole Milk 3.5% Fat 1 L,Président,1 L carton,8410285127347,"Suatuoi exact product card gives barcode 8410285127347, 1 L, Spain origin, Vietnamese importer, current sale with expiry 25 February 2027. Photograph 4.webp is the full manufacturer nutrition panel per 100 ml: 264 kJ / 63 kcal, fat 3.6 g, saturates 2.5 g, carbohydrates 4.7 g, sugars 4.7 g, protein 3.0 g, SALT 0.13 g. Photograph 3.webp gives ingredients and 1 L pack. Importer's published declaration identifies Lactalis Puleva, manufacturing plant in Mollerussa, Spain, 100% milk and Vietnam distribution. Lotte Mart Vietnam separately lists the same exact EAN and 1 L pack. All seven nutrition fields are transcribed together from one panel; fiber is not declared.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Replace Dalatmilk 180 ml, whose missing sugars, saturates and salt could not be documented. Use actual labelled fat 3.6 g/100 ml, although front of pack calls the category 3.5%. The Suatuoi text mistakenly calls 0.13 g sodium; the attached manufacturer panel clearly says salt, so salt is 0.13 g, not sodium multiplied by 2.5.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://suatuoi.com/president/president-full-cream-1l
VN,★★★★,ASEAN,CREAM,130,PI-ING-000180,CREAM-GTIN-5701215046375,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Emborg Natural Whipping Cream UHT 35.1% 200 ml,Emborg,200 ml,5701215046375,"Current official Emborg Natural Whipping Cream page (March 2026) explicitly lists 200 ml and 1 L European cow-milk cream, milk allergen and full per100ml table:1387kJ/337kcal,F35.1,Sat22,C3.3,Sugar3.3,Fibre0,P2.1,Salt0.07. Exact consumer pack GTIN corroborated by primary Tops/Maxmart/Meatup retailer. Local market source(s) identify same natural UHT dairy whipping cream and matching consumer pack, with sale listing; see URLs. Manufacturer’s explicitly stated kcal retained, not recomputed from independently rounded kJ.",WŁASNY PROFIL PR — rzeczywista etykieta,5.100000000000001,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Replaces unsupported regional Oldenburger30 candidate with verified locally listed plain dairy cream35.1. Search did not establish local Oldenburger30 exact SKU; no assertion that all possible30 products are unavailable. Source35.1 actual fat retained. No vegetable-fat or sweetened whipping toppings used. Annam retailer has older338kcal/C3.4/P2.2 partial profile; full current manufacturer profile337/C3.3/P2.1 used consistently, no mixing. Local Annam confirms European cow cream35.1,200ml (distinct from newer New Zealand Emborg1L line).",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://maxmartonline.com/emborg-whipping-cream-200ml
VN,★★★★,ASEAN,SMP,35,PI-ING-000270,SMP-VN-SKU,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),NZMP Skim Milk Powder Low Heat / Sữa Bột Gầy Low Heat Fonterra,NZMP,"25 kg, worek",,"NewViet:25kg, lokalna dystrybucja wWietnamie,100%skim cowmilk, producentFonterra Ltd/NZ lub Fonterra Australia. Strona produktu zawiera rzeczywisty kod0430FNIK-2. Ogólna stronaNZMP potwierdza właściwości rodzinySMP; nie użyto jej do wymyślania makro konkretnego wariantu.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,"kcal: PI-ING-000270 (362 /100 g). tłuszcz: PI-ING-000270 (0.8 /100 g). Nasycone: 0,625 × tłuszcz (proporcja z pełnej etykiety Régilait 0,5/0,8); PI ma niewiarygodne 0. węglowodany: PI-ING-000270 (51.98 /100 g). Cukry: MIN(PI 51 g, węglowodany PR). białko: PI-ING-000270 (35.7 /100 g). sól: PI-ING-000270 (1.2 /100 g). błonnik: PI-ING-000270 (0 /100 g). Wybrać u dystrybutora dokładny wariantNZ/AU i pobrać jego specyfikację żywieniową. Brak GTIN; użyto identyfikatora SKU/TDS.",Odrzucono VinamilkCanxiPro: napój/formuła z dodatkami nie czysteSMP. EAN9415007010469 dla repack1kg niepotwierdzony; zastąpiono ofertą25kg z autentycznym kodemB2B.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://newviet.vn/san-pham/sua-bot-gay-low-heat-fonterra/
VN,★★★★,ASEAN,DEXTROSE,30,PI-ING-000494,DEX-VN-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Fufeng Đường Dextrose Monohydrate C6H12O6.H2O 25kg,Fufeng,25 kg bag,,Karta lokalnego dostawcy zawiera nazwę Fufeng Dextrose Monohydrate i prawidłowy wzór C6H12O6.H2O.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. B2B; potwierdzić aktualny producent/partię Fufeng, food-grade CoA, brak dodatków i alergeny.","Zastępuje niepotwierdzony produkt Mama’s Choice 500g i EAN 8936048532454. Jednoznaczne potwierdzenie formy jednowodnej wymaga nazwy/wzoru, a nie samej nazwy glucose powder.",AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://hoachatphuthinh.vn/san-pham/duong-dextrose-monohydrate-c6h12o6h2o-fufeng.html
VN,★★★★,ASEAN,TARA,3,PI-ING-000492,TARA-VN-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Tara Gum — food-use bulk raw material,Camachem,25kg PPE bag or25kg paper drum,,"B2B; Concrete25kg tara product and explicit Vietnam country coverage. Technical table reports galactomannan77–78%,moisture14–15%,nitrogen compounds3–4%,fibers2.5%,fatty compounds1%,protein3%. This is a technical composition table with unspecified methods, not a dietary nutrition panel; do not map its fibers2.5% to total dietary fiber or77–78% galactomannan to carbohydrate nutrition.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Camachem explicitly lists Vietnam among countries supplied. Bulk import enquiry; food-grade COA/full composition and destination terms must be confirmed. Vietnamese language page is not proof of a Vietnam office.","AFChem product lead not verifiable. Camachem is an import/B2B supplier, not confirmed local Vietnamese stock. Removed unrelated Polish retail EANs5902751326932/5904006390149 and protein-free/allergy claims.",AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://camachem.com/vn/tara-gum.html
AE,★★★★,GCC,MILK,672,PI-ING-000236,MILK-GTIN-6291030200032,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Al Rawabi Fresh Milk Full Cream 1 L,Al Rawabi,1 L,6291030200032,"Official producer Full Cream page explicitly lists1L among packs and complete nutrition per100ml:60kcal, protein3.00, fat3.20, sat2.17, carbohydrate4.70, total sugars3.10, dietary fiber0.00, Salt Na+(g)0.13. Sharjah Coop exact local1L card is keyed by6291030200032; CarrefourUAE independently confirms local1L. Salt is transcribed as labeled Salt0.13g; the producer adds Na+notation but its2.17%DV agrees with salt6gRI, so no second sodium×2.5 conversion was applied.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,-0.2999999999999998,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Filled sugars3.10 directly from current producer card (not assumed equal to carbs), corrected protein3.1→3.00 and salt0.1→0.13 to same profile.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.sharjahcoop.ae/en/al-rawabi-fresh-milk-full-cream-1-l/p/6291030200032
AE,★★★★,GCC,CREAM,130,PI-ING-000180,CREAM-GTIN-3412290032215,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton,20 cl,3412290032215,"Physical 20cl 30% carton images published by Lulu: side shows GTIN 3412290032215, France producer and Tunisia importer; rear shows complete seven nutrition values. Casinetto publishes identical seven values and exact 20cl pack. Nutrition basis on actual label is per 100ml. Local retailer listing confirms same 200ml product and market; stock status may vary.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Exact 30% liquid cream selected. Retailer text giving 35% is not used because physical current 30% label confirms profile. Fibre undeclared.,AUTO PO AKCEPTACJI,LEAD,PAGE_WITHOUT_EAN,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg
AE,★★★★,GCC,SMP,35,PI-ING-000270,SMP-GTIN-03043931692415,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Régilait Instant Skimmed Milk Powder 0% Fat,Régilait,puszka 700 g,3043931692415,Makro na 100 g suchego proszku i gramatury 300/700 g: aktualna oficjalna strona Régilait export. EAN+gramatura: regionalna karta handlowa. Lokalna karta produktu potwierdza ofertę dla wskazanego kraju; nie stanowi dowodu dominacji rynkowej.,Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,błonnik: PI-ING-000270 (0 /100 g). Przed użyciem produkcyjnym dopasować aktualną etykietę regionalnej puszki do profilu producenta; sprawdzić wersję witaminową. W LuLu dostępny przycisk zakupu w odczytanej ofercie.,"EAN 3043931692415 potwierdzony. Nie łączyć ze wzbogaconym Calcium Plus ani Vitamilk. Producent ma błędny opis 52 g jako „sucres ajoutés”; są to cukry wykazane przy węglowodanach, nie dowód dodawania cukru. Starsza karta Sharaf DG pokazuje 356 kcal, 51,7 g węglowodanów/cukrów, 35,5 g białka i podejrzaną jednostkę sodu 0,42 mg; przyjęto nowszy kompletny profil producenta, bez mieszania danych.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_MARKETPLACE_MARKET_PAGE,https://www.amazon.ae/REGILAIT-NON-SKIMD-MILK-700G/dp/B07NF7B1H6
AE,★★★★,GCC,DEXTROSE,30,PI-ING-000494,DEX-GTIN-06297001119785,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Trioxi Dextrose Monohydrate (Glucose-D) Natural Food Sweetener,Trioxi,1 kg,6297001119785,Local supplier page states monohydrate natural food sweetener 1KG; ingredient Dextrose Monohydrate; code6297001119785 (called UPC on page but 13-digit).,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Supplier listing verified; confirm lot food grade, availability and specification",Replaces Nutricost unconfirmed hydrate with local explicit monohydrate.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.tricechemicals.com/food-and-beverage-chemicals-supplier-dubai-sharja-uae/food-and-beverages-sweeteners-trader-dubai-sharjah-uae/trioxi-dextrose-monohydrate-glucose-d-1kg
