market_iso2,country,priority,region,functional_slot,working_excel_grams,final_grams,pi_ing,pi_name_final,product_mode,stabilizer_type,consumer_term_local,v7_proposal_key,pr_final_id,brand,product_name,pack,ean_gtin,url_product,page_market,market_by,evidence_method,evidence_utc,evidence_class,selection_authority,eligible_for_customer_pdf,blocking_reason,next_step,identifier_confirmed,market_binding_confirmed,market_binding_signal,local_availability_confirmed
TH,Thailand,★★★★,ASEAN,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-00733739058324,,NOW Foods / Real Food,NOW Foods Real Food Organic Non-Fat Dry Milk Powder,340 g (12 oz),0733739058324,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TH,Thailand,★★★★,ASEAN,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,th:น้ำตาลทรายขาวบริสุทธิ์,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,https://www.allonline.7eleven.co.th/p/%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%9C%E0%B8%A5-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%82%E0%B8%B2%E0%B8%A7%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%A2%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%AD%E0%B8%9A-25-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99/573152/,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_APPROVED (D-32),False,False,NONE,False
TH,Thailand,★★★★,ASEAN,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-GTIN-02055040011118,,Chemipan,Dextrose Monohydrate 1kg,1 kg,2055040011118,https://www.chemipan.com/a/index.php?Itemid=384&lang=en-gb&option=com_virtuemart&view=productdetails&virtuemart_category_id=0&virtuemart_product_id=6711,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
TH,Thailand,★★★★,ASEAN,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-GTIN-02033200071103,,Chemipan,Tara Gum (China) 25g. A M,25 g,2033200071103,https://www.chemipan.com/a/index.php?lang=en-gb&option=com_virtuemart&view=productdetails&virtuemart_category_id=126&virtuemart_product_id=17389,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
TN,Tunisia,★★★★,MAGHREB,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-8002670165395,,Granarolo Bio,Granarolo Bio Latte Biologico Intero 1 L,"1 L, karton Tetra Rex; mleko ESL pasteryzowane w podwyższonej temperaturze, chłodzone 0–6°C",8002670165395,https://www.tiportolaspesa.it/negozio/freschissimi/latticini/latte-e-panna-fresca/latte-fresco-intero-granarolo-bio-lt-1-2/,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_FOREIGN_MARKET_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,OTHER_MARKET:IT,False
TN,Tunisia,★★★★,MAGHREB,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-3412290032215,,Paysan Breton,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,20 cl,3412290032215,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
TN,Tunisia,★★★★,MAGHREB,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-00733739058324,,NOW Foods Real Food,NOW Real Food Organic Non-Fat Dry Milk Powder,torebka 12 oz (340 g),733739058324,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TN,Tunisia,★★★★,MAGHREB,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: fr: saccharose (+sucre blanc) | ar: سكروز,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
TN,Tunisia,★★★★,MAGHREB,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-TN-PRODUCT,,Ben Yaghlane,Dextrose en Poudre – Sucre Technique pour Glaces,"Sold by weight; displayed price1.200TND at12TND/kg implies100g unit (inferred, confirm)",,https://ben-yaghlane.com/products/agar-agar-vegan-poudre-gelifiante-copie,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,CURRENCY_ONLY,False
TN,Tunisia,★★★★,MAGHREB,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-GTIN-00711221973058,,Cape Crystal Brands,Cape Crystal Brands Tara Gum Powder,2 oz (56.7 g),711221973058,https://www.capecrystalbrands.com/products/tara-gum,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TR,Türkiye,★★★★,TURKIYE,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-TR-SUTAS-UHT-35-1L,,Sütaş,"Sütaş Whole Milk UHT 3,5% 1 L",1 L,8681324005449,https://sutas.market/urun/tam-yagli-sut-1-l,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,MARKET_PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,CURRENCY_ONLY,False
TR,Türkiye,★★★★,TURKIYE,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-8690767670060,,Sütaş,Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,200 ml,8690767670060,https://www.sariyermarket.com/sutas-krema-200-gr,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TR,Türkiye,★★★★,TURKIYE,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-08681770071449,,Pınar,Yağsız Süt Tozu,worek 25 kg,8681770071449,https://www.hammaddeler.com/urun/pinar-yagsiz-sut-tozu-25-kg,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TR,Türkiye,★★★★,TURKIYE,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,tr:Toz Şeker,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,https://www.migros.com.tr/migros-toz-seker-1kg-p-328964,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_APPROVED (D-32),False,False,NONE,False
TR,Türkiye,★★★★,TURKIYE,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-TR-PRODUCT,,Parmor,Parmor Dekstroz1kg,1 kg,,https://www.hepsiburada.com/parmor-dekstroz-1-kg-pm-HBC00002OYEF6,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
TR,Türkiye,★★★★,TURKIYE,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-GTIN-00795258101998,,Benosen,Benosen Tara Gum (E417) 200 g,200 g,0795258101998,https://www.trendyol.com/benosen/tara-gum-e417-dondurma-stabilizeri-kivam-verici-net-200-g-p-81504382,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
TW,Taiwan,★★★★,GREATER_CHINA,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-4955447100416,,Hokkaido Hidaka,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,200 ml carton; retailer case 24 cartons,4955447100416,https://shop.use.com.tw/products/%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%A5%E9%AB%9836%E7%89%9B%E4%B9%B3,TW,CCTLD,RAW_HTML,2026-09-10T13:38:28Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
TW,Taiwan,★★★★,GREATER_CHINA,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-4036300003249,,Oldenburger,Oldenburger Whipping Cream 35% fat UHT (Shani),200 g (PX Mart lists 200 ml),4036300003249,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
TW,Taiwan,★★★★,GREATER_CHINA,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-04711257007419,,KLIM / 克寧,克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),750 g,4711257007419,https://www.etmall.com.tw/i/7872702,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,MARKET_PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
TW,Taiwan,★★★★,GREATER_CHINA,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,zh-Hant:細砂糖,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,https://ycbake.com.tw/product/%E7%B4%B0%E7%A0%82%E7%B3%961kg/,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_APPROVED (D-32),False,False,NONE,False
TW,Taiwan,★★★★,GREATER_CHINA,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-TW-PRODUCT,,順億化工 SESE (producent niepodany),食品級 葡萄糖 (單水葡萄糖・一水葡萄糖) 1kg,1 kg,,https://www.sese.tw/product.php?pid_for_show=7262,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
TW,Taiwan,★★★★,GREATER_CHINA,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-GTIN-08055728540170,,SaporePuro,Tara Gum 50gr. / Gomma di Tara E417,50 g,8055728540170,https://saporepuro.myshopify.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
US,United States,★★★★★,UNITED_STATES,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-0093966513004,,Organic Valley,Organic Valley Whole Milk Half Gallon,"64 fl oz / 1,89 L",0093966513004,https://www.priceritemarketplace.com/sm/planning/rsid/377/product/organic-valley-whole-milk-half-gallon-id-00093966513004,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,SOURCE_NOT_READABLE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
US,United States,★★★★★,UNITED_STATES,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-092825922230,,Brookshire’s,"Brookshire’s Whipping Cream Ultra-Pasteurized, minimum36% milkfat",1 pint (473ml),092825922230,https://delivery.brookshires.com/store/brookshires/products/18635421-brookshire-s-whipping-cream-ultra-pasteurized-30-milkfat-16-oz,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,PAGE_WITHOUT_EAN,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
US,United States,★★★★★,UNITED_STATES,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-BRM-11520,,Bob's Red Mill,Bob's Red Mill Nonfat Dry Milk Powder,22 oz / 624 g,039978115201,https://www.vitacost.com/products/bob-s-red-mill-milk-powder-nonfat-dry-22-oz-624-g-97753,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
US,United States,★★★★★,UNITED_STATES,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: en: granulated sugar (+sucrose/white sugar) | es: azúcar blanco (+sacarosa),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
US,United States,★★★★★,UNITED_STATES,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-US-BREWMASTER-AD310,,Brewmaster,Brewmaster Corn Sugar / Dextrose Monohydrate,"1 lb / 453,6 g",843200100039,https://morebeer.com/products/corn-sugar,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
US,United States,★★★★★,UNITED_STATES,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-MP-1508-50,,Modernist Pantry,Tara Gum — Home 50g,50 g,819543011967,https://modernistpantry.com/products/tara-gum.html,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-7790742335500,,La Serenísima,La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,1 L PET bottle,7790742335500,https://www.eldorado.com.uy/leche-la-serenisima-larga-vida-entera-1lt/p,UY,CCTLD,RAW_HTML,2026-09-10T13:39:16Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-7790742141309,,La Serenísima,La Serenísima Crema para Batir Larga Vida,"200 ml, karton UAT",7790742141309,https://www.jumbo.com.ar/crema-uat-la-serenisima-batir-200ml/p,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_FOREIGN_MARKET_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,OTHER_MARKET:AR,False
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-GTIN-07730105004155,,Conaprole,Conaprole Leche en Polvo Descremada,200 g,7730105004155,https://elnaranjo.com.uy/productos/leche-en-polvo-descremada-conaprole-200g,UY,CCTLD,RAW_HTML,2026-09-10T13:37:31Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,SA10: es: azúcar blanco (+sacarosa),GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_EVIDENCE_OR_OWNER_DECISION,False,False,NONE,False
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-UY-PRODUCT,,Química SA,Dextrosa Monohidratada,25 kg,,https://quimicasa.com.uy/catalogo/food/edulcorantes/dextrosa-monohidratada/,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
UY,Uruguay,★★★★,LATAM_SOUTH_CONE,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-UY-PRODUCT,,Kilmecor,Goma de Tara — oferta spożywcza B2B,Gramatura niepubliczna,,https://www.kilmecor.com.uy/productos/,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
VN,Vietnam,★★★★,ASEAN,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-8410285127347,,Président,Président UHT Whole Milk 3.5% Fat 1 L,1 L carton,8410285127347,https://suatuoi.com/president/president-full-cream-1l,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
VN,Vietnam,★★★★,ASEAN,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-5701215046375,,Emborg,Emborg Natural Whipping Cream UHT 35.1% 200 ml,200 ml,5701215046375,https://maxmartonline.com/emborg-whipping-cream-200ml,,,,,LEAD,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,EAN_ON_GENERIC_TLD_PAGE,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",True,False,NONE,False
VN,Vietnam,★★★★,ASEAN,SMP,35,AFTER_ENGINE_10_10 (D-27),PI-ING-000270,SKIMMED MILK POWDER · 0.8% FAT · Dairy · Dry,EXACT_PR,,,SMP-VN-SKU,,NZMP,NZMP Skim Milk Powder Low Heat / Sữa Bột Gầy Low Heat Fonterra,"25 kg, worek",,https://newviet.vn/san-pham/sua-bot-gay-low-heat-fonterra/,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
VN,Vietnam,★★★★,ASEAN,SUCROSE,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000514,SUCROSE SUGAR · Sweetener · Dry,GLOBAL_PI_GENERIC,,vi:Đường trắng,GENERIC-SUCROSE,,GENERIC,Biały cukier krystaliczny — 100% cukier,dowolne opakowanie,,https://winmart.vn/products/bien-hoa-duong-mia-cao-cap-1kg--s10009573,,,,,N/A_GENERIC,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_LOCAL_TERM_EVIDENCE,TERM_APPROVED (D-32),False,False,NONE,False
VN,Vietnam,★★★★,ASEAN,DEXTROSE,30,AFTER_ENGINE_10_10 (D-27),PI-ING-000494,DEXTROSE MONOHYDRATE · Sweetener · Dry,EXACT_PR,,,DEX-VN-PRODUCT,,Fufeng,Fufeng Đường Dextrose Monohydrate C6H12O6.H2O 25kg,25 kg bag,,https://hoachatphuthinh.vn/san-pham/duong-dextrose-monohydrate-c6h12o6h2o-fufeng.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,True,CCTLD,False
VN,Vietnam,★★★★,ASEAN,STABILIZER,3,AFTER_ENGINE_10_10 (D-27),PI-ING-000492,TARA GUM · Stabilizer,EXACT_PR,TARA (as listed in v7),,TARA-VN-PRODUCT,,Camachem,Tara Gum — food-use bulk raw material,25kg PPE bag or25kg paper drum,,https://camachem.com/vn/tara-gum.html,,,,,BRAK,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),NO,NO_EAN_IN_V7,"AWAIT_OWNER_EXCEL (no SHOP gap-filling, D-23)",False,False,NONE,False
ZA,South Africa,★★★★,SOUTH_AFRICA,MILK,672,AFTER_ENGINE_10_10 (D-27),PI-ING-000236,MILK · 3.5% FAT · Chilled,EXACT_PR,,,MILK-GTIN-6001299016158,,Clover,Ultra Pasteurised Full Cream Milk 2L,2 L,6001299016158,https://www.checkers.co.za/product/clover-fresh-full-cream-milk-2l-10413121EA,ZA,CCTLD,RAW_HTML,2026-09-10T13:39:03Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
ZA,South Africa,★★★★,SOUTH_AFRICA,CREAM,130,AFTER_ENGINE_10_10 (D-27),PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,EXACT_PR,,,CREAM-GTIN-6001299012082,,Clover,Clover Fresh Cream Ultra Pasteurised,250 ml,6001299012082,https://www.evergreenspta.co.za/cream/7455-clover-fresh-cream-250ml.html,ZA,CCTLD,RAW_HTML,2026-09-10T13:39:19Z,CONFIRMED,WORKING EXCEL v7 (incomplete) — awaiting Owner complete Excel (D-22),ONLY_IF_OWNER_EXCEL_KEEPS_THIS_PRODUCT,,OWNER_EXCEL_RECONCILIATION → LABEL FACTS → ENGINE 10/10,True,True,CCTLD,True
